#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2023-08-29T15:01:58 [V7.32.4]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	protocol=ASU	
#INFO	request_date=2023-08-29T15:01:58	
#INFO	request_post=https://vizier.cds.unistra.fr//viz-bin/asu-tsv	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-sort=_r
#-nav=cat:I/239&tab:{I/239/hip_main}&key:source=I/239/hip_main&HTTPPRM:&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=sexa&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=I/239/hip_main
#-order=I
#-out=HIP
#-out=Vmag
#Vmag=<=8
#-out=B-V
#HIPep=HIPep
#Erratum=Erratum
#-out=_RA.icrs
#_RA.icrs=!null
#-out=_DE.icrs
#_DE.icrs=!null
#
#INFO	contact=cds-question@unistra.fr	
#INFO	version=7.32.4	
#INFO	-out.max=unlimited	

#RESOURCE=yCat_1239
#Name: I/239
#Title: The Hipparcos and Tycho Catalogues (ESA 1997)
#INFO	ivoid=ivo://cds.vizier/i/239	
#INFO	publisher=CDS	
#INFO	creator=ESA 1997	
#INFO	related_resource=bibcode:1997HIP...C......0E	
#INFO	landing_page=https://cdsarc.cds.unistra.fr/viz-bin/cat/I/239	
#INFO	publication_date=2021-11-18	
#INFO	curation_level=RESEARCH	
#INFO	rights=https://cds.unistra.fr/vizier-org/licences_vizier.html	
#Coosys	H_1991.250:	ICRS
#Table	I_239_hip_main:
#Name: I/239/hip_main
#Title: The Hipparcos Main Catalogue
#Column	_RAJ2000	(F14.10)	Right ascension (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F14.10)	Declination (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.dec]
#Column	HIP	(I6)	Identifier (HIP number) (H1)	[ucd=meta.id;meta.main]
#Column	Vmag	(F5.2)	? Magnitude in Johnson V (H5)	[ucd=phot.mag;em.opt.V]
#Column	B-V	(F6.3)	? Johnson B-V colour (H37)	[ucd=phot.color;em.opt.B;em.opt.V]
#Column	_RA.icrs	(F12.8)	Right ascension (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.ra]
#Column	_DE.icrs	(F12.8)	Declination (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.dec]
_RAJ2000	_DEJ2000	HIP	Vmag	B-V	_RA.icrs	_DE.icrs
298.4423005823	+45.4704114717	 97906	 7.68	 1.197	298.44230058	+45.47041147
298.4470869560	+34.5838207562	 97907	 7.02	-0.110	298.44708696	+34.58382076
298.4527369146	+85.7588282651	 97910	 7.71	 1.596	298.45273691	+85.75882827
298.4532959054	-71.4061462607	 97911	 7.59	 0.141	298.45329591	-71.40614626
298.4681456868	+41.2293563343	 97914	 7.63	 0.160	298.46814569	+41.22935633
298.4695259276	+26.5934325707	 97915	 6.84	 0.095	298.46952593	+26.59343257
298.4715757031	-54.3662484400	 97916	 7.61	 0.934	298.47157570	-54.36624844
298.4987651959	+20.0096004296	 97918	 7.97	 0.628	298.49876520	+20.00960043
298.5033708682	+49.2423620926	 97919	 7.83	 1.290	298.50337087	+49.24236209
298.5081621771	+15.2920845276	 97922	 7.02	 0.584	298.50816218	+15.29208453
298.5344883847	-08.5742109976	 97928	 5.76	 1.664	298.53448838	-08.57421100
298.5404055875	+33.7809869418	 97930	 6.73	 1.100	298.54040559	+33.78098694
298.5430250857	-26.6960817715	 97931	 7.73	 1.008	298.54302509	-26.69608177
298.5620066043	+08.4614527144	 97938	 4.71	 1.023	298.56200660	+08.46145271
298.5719411005	+09.1854720969	 97942	 7.98	 1.382	298.57194110	+09.18547210
298.5739399166	-23.9410706872	 97944	 6.22	 1.017	298.57393992	-23.94107069
298.6199921134	+33.1313821914	 97957	 7.46	 1.619	298.61999211	+33.13138219
298.6220745214	+47.9138023015	 97959	 7.83	 1.623	298.62207452	+47.91380230
298.6294848534	+24.3193884898	 97961	 5.56	-0.018	298.62948485	+24.31938849
298.6469631501	+09.7673947894	 97964	 7.27	 1.201	298.64696315	+09.76739479
298.6472028726	+41.4643869540	 97965	 7.39	 0.924	298.64720287	+41.46438695
298.6568849868	-08.2272886296	 97966	 5.70	-0.079	298.65688499	-08.22728863
298.6585949927	-08.2370477028	 97967	 6.49	-0.040	298.65859499	-08.23704770
298.6675016110	+07.1403530157	 97970	 6.14	 0.043	298.66750161	+07.14035302
298.6685050307	-61.1707922500	 97971	 6.21	 0.163	298.66850503	-61.17079225
298.6831126056	+60.8236144624	 97978	 7.20	 1.643	298.68311261	+60.82361446
298.6848805971	+22.4292330507	 97979	 6.73	 1.508	298.68488060	+22.42923305
298.6866542238	+00.2736275067	 97980	 5.60	 0.098	298.68665422	+00.27362751
298.6882355859	+17.3457516432	 97982	 7.95	 0.004	298.68823559	+17.34575164
298.7010451422	+36.9956760669	 97985	 5.79	 0.773	298.70104514	+36.99567607
298.7058940768	+64.7212195672	 97988	 6.91	 1.158	298.70589408	+64.72121957
298.7085952316	+60.6149698244	 97989	 6.94	 1.640	298.70859523	+60.61496982
298.7130053857	+24.8885118371	 97990	 7.04	 1.019	298.71300539	+24.88851184
298.7278620728	-57.5669722656	 97993	 7.97	 1.100	298.72786207	-57.56697227
298.7338294602	+26.0552115252	 97996	 7.87	 0.420	298.73382946	+26.05521153
298.7341593710	+50.8199828843	 97997	 7.81	 0.041	298.73415937	+50.81998288
298.7432105585	+41.8715308671	 98001	 7.41	 0.796	298.74321056	+41.87153087
298.7505755579	+34.9006037097	 98004	 7.22	 1.140	298.75057556	+34.90060371
298.7548070431	+66.7483232211	 98006	 7.16	 1.006	298.75480704	+66.74832322
298.7602997642	-36.2017661940	 98008	 7.16	 0.200	298.76029976	-36.20176619
298.7712631367	-33.0462519168	 98012	 6.47	 1.487	298.77126314	-33.04625192
298.7715508012	+30.6875895930	 98011	 7.00	 1.005	298.77155080	+30.68758959
298.7716603140	+47.5409992896	 98013	 6.72	 1.059	298.77166031	+47.54099929
298.7770927916	+30.1948975643	 98017	 6.58	-0.081	298.77709279	+30.19489756
298.7937812590	-46.7926428619	 98023	 7.70	 1.080	298.79378126	-46.79264286
298.7951198049	-23.9076288165	 98024	 7.94	 1.234	298.79511980	-23.90762882
298.7976890096	+11.9594544929	 98026	 7.77	-0.141	298.79768901	+11.95945449
298.8002075321	+46.6655629193	 98028	 7.63	 0.367	298.80020753	+46.66556292
298.8048679277	-07.8067397447	 98029	 7.41	 1.575	298.80486793	-07.80673974
298.8081973740	-59.1956504382	 98031	 7.94	 1.234	298.80819737	-59.19565044
298.8154058171	-41.8682880833	 98032	 4.12	 1.063	298.81540582	-41.86828808
298.8283056942	+06.4067634650	 98036	 3.71	 0.855	298.82830569	+06.40676346
298.8312497631	-06.7347804608	 98038	 6.49	 0.391	298.83124976	-06.73478046
298.8334370724	+29.9890773008	 98039	 7.88	 1.274	298.83343707	+29.98907730
298.8419419771	+58.2501934008	 98044	 6.10	 1.021	298.84194198	+58.25019340
298.8501328462	-19.2928625667	 98045	 6.87	 0.375	298.85013285	-19.29286257
298.8696697590	-53.9472276101	 98048	 7.17	 1.599	298.86966976	-53.94722761
298.8943989894	+29.5149294504	 98053	 7.83	 0.139	298.89439899	+29.51492945
298.9074468128	+52.4389478741	 98055	 4.91	 0.124	298.90744681	+52.43894787
298.9192129287	+40.1729005585	 98058	 6.59	 1.439	298.91921293	+40.17290056
298.9365117159	+40.3917370871	 98061	 7.37	-0.057	298.93651172	+40.39173709
298.9598239843	-26.2995063456	 98066	 4.70	 0.748	298.95982398	-26.29950635
298.9656762535	+38.4867053783	 98068	 4.95	-0.086	298.96567625	+38.48670538
298.9673116550	-26.5501060940	 98069	 7.71	 0.470	298.96731165	-26.55010609
298.9753026037	+47.0900547565	 98071	 6.88	 0.164	298.97530260	+47.09005476
298.9807423064	+58.8459691186	 98073	 4.98	 1.584	298.98074231	+58.84596912
298.9886009730	+10.2071904338	 98079	 6.81	 0.903	298.98860097	+10.20719043
298.9997532903	+15.0470306333	 98083	 7.08	 1.492	298.99975329	+15.04703063
299.0052665367	+16.6347991535	 98085	 5.71	 0.903	299.00526654	+16.63479915
299.0070761851	-81.3498403356	 98086	 6.39	 1.402	299.00707619	-81.34984034
299.0218106644	-44.0122103969	 98090	 7.17	-0.073	299.02181066	-44.01221040
299.0323630597	+33.0745872717	 98093	 7.29	-0.071	299.03236306	+33.07458727
299.0366337564	+33.4928624064	 98094	 7.54	-0.080	299.03663376	+33.49286241
299.0441411830	-38.3265375128	 98099	 6.62	 1.705	299.04414118	-38.32653751
299.0471425869	+55.0234932307	 98100	 7.84	 0.216	299.04714259	+55.02349323
299.0593831916	+11.4237208876	 98103	 5.28	 0.014	299.05938319	+11.42372089
299.0765497035	+35.0834237066	 98110	 3.89	 1.019	299.07654970	+35.08342371
299.0793829266	+56.6870167852	 98111	 6.16	 0.090	299.07938293	+56.68701679
299.1026507235	+35.7900883707	 98116	 7.58	 0.830	299.10265072	+35.79008837
299.1242287750	+19.1873680012	 98120	 7.61	 0.026	299.12422878	+19.18736800
299.1311936978	+53.7845628664	 98121	 7.90	 1.611	299.13119370	+53.78456287
299.1401283438	+08.2559245569	 98124	 7.48	-0.058	299.14012834	+08.25592456
299.1428264703	-15.7037922776	 98125	 7.62	 1.098	299.14282647	-15.70379228
299.1474288759	+36.3199904350	 98126	 7.90	-0.050	299.14742888	+36.31999043
299.1573924777	+23.8885515472	 98131	 6.97	 1.442	299.15739248	+23.88855155
299.1670699317	-23.0661815849	 98135	 7.57	 0.330	299.16706993	-23.06618158
299.1736745391	+30.9472292179	 98138	 6.80	 0.646	299.17367454	+30.94722922
299.1839324869	+36.2505988425	 98143	 6.03	-0.140	299.18393249	+36.25059884
299.1882195695	+50.9025227468	 98146	 6.46	 0.003	299.18821957	+50.90252275
299.2046361758	-30.5701825761	 98152	 6.55	 0.184	299.20463618	-30.57018258
299.2073995932	+23.7767916920	 98154	 6.79	 0.328	299.20739959	+23.77679169
299.2086451214	-63.4736157849	 98155	 7.97	 1.509	299.20864512	-63.47361578
299.2089919619	+44.2711253053	 98156	 7.91	-0.042	299.20899196	+44.27112531
299.2270296408	+08.4475078154	 98158	 7.28	 1.655	299.22702964	+08.44750782
299.2367966074	-27.1698988368	 98162	 4.54	 1.462	299.23679661	-27.16989884
299.2403966021	-57.9256406637	 98163	 6.55	 1.535	299.24039660	-57.92564066
299.2438780515	+75.7137947075	 98166	 7.28	 1.437	299.24387805	+75.71379471
299.2487287886	+27.8163582635	 98168	 7.88	 0.024	299.24872879	+27.81635826
299.2517491986	+20.9982944357	 98169	 6.62	 0.075	299.25174920	+20.99829444
299.2556945812	-00.9871186332	 98171	 7.76	 1.515	299.25569458	-00.98711863
299.2762917392	-58.9013515523	 98174	 5.24	 0.014	299.27629174	-58.90135155
299.2845834524	+30.7774753215	 98182	 6.96	-0.031	299.28458345	+30.77747532
299.2845603458	-72.1137848915	 98183	 7.77	 0.972	299.28456035	-72.11378489
299.2943913557	+30.8563205367	 98186	 7.51	-0.051	299.29439136	+30.85632054
299.2985848442	-07.4046935021	 98187	 7.84	 0.187	299.29858484	-07.40469350
299.2990595001	+25.4888385969	 98188	 7.75	 0.059	299.29905950	+25.48883860
299.3051497419	+00.3520585022	 98191	 6.97	 0.069	299.30514974	+00.35205850
299.3054919929	+35.0314028412	 98193	 7.26	 0.470	299.30549199	+35.03140284
299.3059128512	+29.8240148083	 98192	 7.91	 0.797	299.30591285	+29.82401481
299.3077831460	+40.3678239076	 98194	 5.46	-0.090	299.30778315	+40.36782391
299.3089748549	-30.1997896750	 98195	 8.00	 0.955	299.30897485	-30.19978967
299.3164868298	+62.8768058680	 98198	 7.50	 0.356	299.31648683	+62.87680587
299.3278132634	+10.1322578390	 98201	 7.93	 1.016	299.32781326	+10.13225784
299.3324157288	+24.0881573325	 98206	 7.19	 0.641	299.33241573	+24.08815733
299.3359697896	+19.7975557428	 98207	 7.94	 1.286	299.33596979	+19.79755574
299.3366243386	-39.3845815287	 98208	 7.74	 1.111	299.33662434	-39.38458153
299.3486682947	+28.6938932219	 98209	 6.78	 0.915	299.34866829	+28.69389322
299.3530476433	-06.6979088543	 98210	 6.56	 1.017	299.35304764	-06.69790885
299.3709543740	+38.4582580850	 98213	 6.68	 0.025	299.37095437	+38.45825808
299.3718873353	+21.7569207885	 98214	 7.58	 1.304	299.37188734	+21.75692079
299.3911808875	-10.0380423085	 98218	 7.64	 0.059	299.39118089	-10.03804231
299.4047992036	-37.7450533706	 98222	 7.34	 0.626	299.40479920	-37.74505337
299.4220831405	-38.0588513702	 98226	 6.55	 0.416	299.42208314	-38.05885137
299.4335879171	+17.1459087422	 98230	 7.82	-0.018	299.43358792	+17.14590874
299.4393567367	+16.7891631547	 98234	 5.54	-0.048	299.43935674	+16.78916315
299.4474474853	+26.3730769506	 98236	 7.85	 0.052	299.44744749	+26.37307695
299.4495681582	+26.2940385522	 98238	 7.63	-0.030	299.44956816	+26.29403855
299.4558513802	+34.2466675867	 98239	 7.90	 0.078	299.45585138	+34.24666759
299.4609310695	-59.5258270039	 98240	 7.92	 0.965	299.46093107	-59.52582700
299.4652371123	+38.1211285274	 98242	 7.29	 1.545	299.46523711	+38.12112853
299.4737444995	-09.0584646456	 98246	 7.56	 1.304	299.47374450	-09.05846465
299.4769372325	+28.8742182597	 98249	 7.29	 0.160	299.47693723	+28.87421826
299.4768905502	+27.2520003082	 98248	 7.56	-0.041	299.47689055	+27.25200031
299.4838089183	+42.2607706126	 98253	 6.44	 0.095	299.48380892	+42.26077061
299.4839947405	+11.4147159135	 98252	 7.53	 0.187	299.48399474	+11.41471591
299.4867846501	+60.8554995325	 98256	 7.26	 1.036	299.48678465	+60.85549953
299.4876296806	-15.4914901958	 98258	 5.01	 0.055	299.48762968	-15.49149020
299.4895672231	-06.4447475444	 98259	 7.65	 0.268	299.48956722	-06.44474754
299.4970490472	+36.3278040379	 98262	 7.45	-0.040	299.49704905	+36.32780404
299.4971605346	+27.2333659725	 98263	 7.98	-0.019	299.49716053	+27.23336597
299.5099260819	+40.9268419796	 98269	 7.32	 0.874	299.50992608	+40.92684198
299.5370049048	+19.6684297056	 98280	 8.00	 0.188	299.53700490	+19.66842971
299.5384141483	-83.7820329204	 98279	 7.99	 1.455	299.53841415	-83.78203292
299.5417688403	-35.1880719994	 98282	 7.74	 0.841	299.54176884	-35.18807200
299.5490454802	-15.9696770181	 98286	 7.65	 0.361	299.54904548	-15.96967702
299.5556500829	-36.6869253915	 98287	 6.95	 0.371	299.55565008	-36.68692539
299.5569564941	+34.4227563485	 98289	 7.71	-0.070	299.55695649	+34.42275635
299.5595380056	+16.4937331579	 98291	 6.86	-0.021	299.55953801	+16.49373316
299.5603329703	+10.7279484017	 98292	 7.79	 0.347	299.56033297	+10.72794840
299.5637290660	-51.8953705492	 98294	 7.64	 0.330	299.56372907	-51.89537055
299.5881320259	+28.6109141903	 98296	 7.83	 0.468	299.58813203	+28.61091419
299.5949520519	-02.2318089611	 98301	 7.08	 0.488	299.59495205	-02.23180896
299.5974535598	+28.9881597243	 98302	 7.74	-0.014	299.59745356	+28.98815972
299.6094633342	-42.6830399104	 98305	 7.91	 0.927	299.60946333	-42.68303991
299.6197447594	+63.5341348594	 98308	 6.15	 0.035	299.61974476	+63.53413486
299.6290525193	-32.4269256911	 98310	 7.92	 1.178	299.62905252	-32.42692569
299.6353850246	-63.1279887465	 98312	 7.88	-0.038	299.63538502	-63.12798875
299.6355582032	-03.5537254721	 98313	 6.79	 1.925	299.63555820	-03.55372547
299.6359067958	+07.9206768167	 98314	 6.77	 0.902	299.63590680	+07.92067682
299.6362346904	+33.2775639936	 98315	 7.24	 0.424	299.63623469	+33.27756399
299.6415841864	-32.6291229472	 98319	 7.75	 0.997	299.64158419	-32.62912295
299.6431537626	+38.1056930474	 98320	 6.33	-0.090	299.64315376	+38.10569305
299.6524972161	+29.9411114219	 98323	 7.83	 0.330	299.65249722	+29.94111142
299.6546684719	+68.4120152129	 98324	 7.63	 0.197	299.65466847	+68.41201521
299.6582558598	+30.9836654205	 98325	 5.51	-0.060	299.65825586	+30.98366542
299.6720473648	-69.1639570232	 98332	 5.74	 0.224	299.67204736	-69.16395702
299.6743883615	+70.3669486850	 98333	 6.32	 0.868	299.67438836	+70.36694869
299.6786318254	-41.8494273679	 98334	 7.61	 1.264	299.67863183	-41.84942737
299.6826457581	+01.6664673469	 98336	 6.75	 1.217	299.68264576	+01.66646735
299.6892811269	+19.4921477519	 98337	 3.51	 1.571	299.68928113	+19.49214775
299.7135352694	+11.5645773456	 98342	 7.40	 0.266	299.71353527	+11.56457735
299.7151743838	+35.4977564462	 98343	 6.99	 0.031	299.71517438	+35.49775645
299.7162302189	+47.3633843362	 98345	 7.63	 1.077	299.71623022	+47.36338434
299.7207710736	-68.7625835877	 98346	 6.38	 0.164	299.72077107	-68.76258359
299.7351105029	-30.5383836657	 98351	 6.27	 1.051	299.73511050	-30.53838367
299.7383281526	-26.1957672580	 98353	 4.84	 0.882	299.73832815	-26.19576726
299.7439228069	-46.0880446661	 98355	 7.47	 0.478	299.74392281	-46.08804467
299.7482214673	+67.4720845480	 98357	 7.57	 0.249	299.74822147	+67.47208455
299.7566695797	+57.8094678028	 98360	 7.32	-0.158	299.75666958	+57.80946780
299.7763181001	+70.3721549810	 98365	 7.95	 0.828	299.77631810	+70.37215498
299.7795612347	+50.6630778428	 98367	 7.12	 1.200	299.77956123	+50.66307784
299.7878447096	+27.5126379900	 98371	 6.85	 1.285	299.78784471	+27.51263799
299.7939078377	+23.1012812717	 98375	 5.68	 0.345	299.79390784	+23.10128127
299.8002280757	+11.3055669878	 98377	 6.52	 1.078	299.80022808	+11.30556699
299.8029003192	+38.8804131725	 98378	 7.77	 0.272	299.80290032	+38.88041317
299.8139443296	+52.0556915424	 98379	 6.14	-0.183	299.81394433	+52.05569154
299.8335939155	+84.6686436601	 98382	 6.80	 0.168	299.83359392	+84.66864366
299.8351027626	+45.7725410011	 98383	 5.92	 0.185	299.83510276	+45.77254100
299.8430472006	-74.1303244487	 98384	 7.53	 0.437	299.84304720	-74.13032445
299.8443487301	+01.3776962014	 98385	 6.17	 1.129	299.84434873	+01.37769620
299.8522145705	-08.0893849533	 98387	 7.86	 1.093	299.85221457	-08.08938495
299.8542006612	-55.0455268969	 98389	 7.85	 0.443	299.85420066	-55.04552690
299.8915896679	-11.7169878078	 98398	 7.62	 0.391	299.89158967	-11.71698781
299.8918773051	-22.2113194601	 98399	 6.77	 0.246	299.89187731	-22.21131946
299.9026121004	+76.4813924275	 98401	 6.20	 1.610	299.90261210	+76.48139243
299.9130516572	+31.8265041175	 98402	 6.64	 0.000	299.91305166	+31.82650412
299.9221373817	+69.4089838513	 98405	 7.45	 0.077	299.92213738	+69.40898385
299.9229915888	-01.9704015836	 98406	 6.71	 0.066	299.92299159	-01.97040158
299.9241670120	+30.9139301536	 98409	 7.55	-0.200	299.92416701	+30.91393015
299.9340775730	-35.2763054585	 98412	 4.37	-0.150	299.93407757	-35.27630546
299.9464799722	-50.8558212587	 98415	 7.73	 1.219	299.94647997	-50.85582126
299.9472636859	-09.9582377322	 98416	 5.87	 0.598	299.94726369	-09.95823773
299.9561326966	+63.7724329982	 98419	 7.89	 1.002	299.95613270	+63.77243300
299.9639879676	-34.6977990539	 98421	 5.30	 0.170	299.96398797	-34.69779905
299.9741116038	+52.1498338062	 98424	 7.12	 1.408	299.97411160	+52.14983381
299.9799810385	+37.0428854367	 98425	 5.15	-0.133	299.97998104	+37.04288544
299.9807344545	-60.0213485741	 98426	 7.52	 1.473	299.98073445	-60.02134857
299.9824020810	+19.8894992236	 98428	 7.66	-0.060	299.98240208	+19.88949922
300.0081138592	+25.1756910504	 98436	 7.94	-0.047	300.00811386	+25.17569105
300.0137850193	+17.5165110686	 98438	 5.33	 1.576	300.01378502	+17.51651107
300.0294061824	+32.7896750183	 98441	 7.29	-0.051	300.02940618	+32.78967502
300.0340897064	+07.7606162139	 98442	 7.24	 0.506	300.03408971	+07.76061621
300.0345468753	+17.6107529942	 98443	 6.98	 1.523	300.03454688	+17.61075299
300.0349008978	-50.2167062718	 98444	 6.67	 0.404	300.03490090	-50.21670627
300.0476752658	+36.4141332755	 98448	 7.01	 1.090	300.04767527	+36.41413328
300.0491280841	-48.7484305742	 98449	 7.67	 0.473	300.04912808	-48.74843057
300.0561762605	+07.2879333368	 98455	 7.72	-0.088	300.05617626	+07.28793334
300.0639971162	+26.1878873418	 98458	 6.49	 1.132	300.06399712	+26.18788734
300.0644528400	+42.2178639189	 98459	 7.12	 1.300	300.06445284	+42.21786392
300.0647624142	+29.9206252487	 98460	 7.42	 0.040	300.06476241	+29.92062525
300.0663874162	-37.7017194851	 98461	 5.95	 0.989	300.06638742	-37.70171949
300.0683413832	-52.6868427726	 98462	 7.73	 1.442	300.06834138	-52.68684277
300.0792948921	+35.3583595301	 98465	 7.66	 1.700	300.07929489	+35.35835953
300.0801599668	+29.8215163635	 98467	 7.78	-0.081	300.08015997	+29.82151636
300.0818112298	+13.1008496374	 98468	 7.49	 0.397	300.08181123	+13.10084964
300.0837120831	+71.9001620499	 98469	 7.80	 1.437	300.08371208	+71.90016205
300.0843772886	-33.7034518591	 98470	 5.65	 0.498	300.08437729	-33.70345186
300.0885664717	+03.3319363106	 98474	 6.70	 1.281	300.08856647	+03.33193631
300.0918680550	+01.6982079843	 98476	 7.43	 1.093	300.09186806	+01.69820798
300.0962543381	-66.9493599383	 98478	 5.75	 1.033	300.09625434	-66.94935994
300.1055362372	-49.3509464655	 98482	 6.18	 1.056	300.10553624	-49.35094647
300.1103560684	-43.0433015655	 98485	 6.11	 1.634	300.11035607	-43.04330157
300.1244714607	-15.8869489692	 98488	 7.20	 0.443	300.12447146	-15.88694897
300.1289765180	-19.8570598497	 98489	 7.74	 1.378	300.12897652	-19.85705985
300.1374225773	+39.2073761571	 98490	 7.21	 0.020	300.13742258	+39.20737616
300.1481384056	-72.9105036581	 98495	 3.97	-0.032	300.14813841	-72.91050366
300.1495842884	-28.5864382442	 98496	 7.00	 0.937	300.14958429	-28.58643824
300.1612573983	+24.1491792274	 98498	 7.54	 0.955	300.16125740	+24.14917923
300.1615400189	-32.1756695969	 98499	 7.43	 0.189	300.16154002	-32.17566960
300.1672423084	-49.6086524672	 98500	 6.75	 1.386	300.16724231	-49.60865247
300.1809279214	+23.7988811976	 98504	 7.48	-0.128	300.18092792	+23.79888120
300.1821386292	+22.7108526624	 98505	 7.67	 0.932	300.18213863	+22.71085266
300.1867073415	+36.5897320951	 98510	 6.72	-0.077	300.18670734	+36.58973210
300.2013601356	-45.1129183542	 98512	 5.80	 0.295	300.20136014	-45.11291835
300.2025423172	-04.3115808764	 98513	 7.54	 1.680	300.20254232	-04.31158088
300.2111125153	+07.9814659931	 98515	 7.53	 0.149	300.21111252	+07.98146599
300.2126870686	-43.9819396316	 98516	 7.66	 0.442	300.21268707	-43.98193963
300.2161510177	+13.3797359026	 98517	 7.22	-0.037	300.21615102	+13.37973590
300.2288847776	-26.2236707822	 98521	 7.95	 0.358	300.22888478	-26.22367078
300.2333452812	-74.0125625847	 98522	 6.58	 1.038	300.23334528	-74.01256258
300.2447634494	+31.2304615185	 98525	 6.93	-0.106	300.24476345	+31.23046152
300.2457401912	+08.5577348694	 98526	 5.90	 1.529	300.24574019	+08.55773487
300.2483681465	+37.6989073796	 98528	 7.99	-0.020	300.24836815	+37.69890738
300.2500189212	+42.0085623001	 98530	 7.80	-0.019	300.25001892	+42.00856230
300.2510220551	-12.2556503866	 98532	 7.72	 0.571	300.25102206	-12.25565039
300.2535043603	-64.8078842273	 98533	 6.83	 0.412	300.25350436	-64.80788423
300.2560418384	-58.3876440899	 98536	 7.49	 1.096	300.25604184	-58.38764409
300.2566274335	+48.2576857502	 98535	 8.00	 0.768	300.25662743	+48.25768575
300.2708205668	-76.2322071228	 98540	 7.42	 1.373	300.27082057	-76.23220712
300.2752014406	+27.7535730588	 98543	 4.66	 0.184	300.27520144	+27.75357306
300.2765272623	-13.9411423121	 98544	 7.09	 1.438	300.27652726	-13.94114231
300.2838944352	+14.5231792011	 98547	 7.15	 0.103	300.28389444	+14.52317920
300.2867527425	+14.8015495508	 98548	 7.48	 1.239	300.28675274	+14.80154955
300.2879958676	+15.4798817271	 98549	 7.91	 1.386	300.28799587	+15.47988173
300.3030471654	-38.5868993526	 98556	 7.70	 0.413	300.30304717	-38.58689935
300.3041369354	+62.3917808780	 98557	 7.54	 1.662	300.30413694	+62.39178088
300.3049651113	+43.0437809101	 98558	 7.53	-0.076	300.30496511	+43.04378091
300.3077304662	-38.6791730105	 98560	 7.72	 0.505	300.30773047	-38.67917301
300.3125816262	+27.1896259626	 98562	 7.23	 1.255	300.31258163	+27.18962596
300.3137829527	+37.0989965938	 98563	 6.23	 1.314	300.31378295	+37.09899659
300.3141788442	-10.7811407019	 98564	 7.75	 0.235	300.31417884	-10.78114070
300.3162317777	+05.6482484257	 98565	 7.46	 0.438	300.31623178	+05.64824843
300.3324746118	-14.7432107558	 98570	 7.99	 0.355	300.33247461	-14.74321076
300.3398471173	+50.1046949036	 98571	 5.06	 1.122	300.33984712	+50.10469490
300.3410507031	+43.2275808756	 98572	 7.70	 1.632	300.34105070	+43.22758088
300.3483969883	-09.4874382067	 98573	 7.66	 0.342	300.34839699	-09.48743821
300.3493642846	-22.7373071844	 98575	 6.01	 0.981	300.34936428	-22.73730718
300.3512867649	-60.7360590192	 98576	 7.60	-0.020	300.35128676	-60.73605902
300.3550586502	-47.3973446714	 98577	 6.96	 0.356	300.35505865	-47.39734467
300.3612695863	+10.7486194130	 98578	 6.97	 0.440	300.36126959	+10.74861941
300.3615829840	-40.8143363375	 98579	 6.31	 0.113	300.36158298	-40.81433634
300.3678960272	+40.2988988881	 98582	 7.87	 0.020	300.36789603	+40.29889889
300.3689393964	+64.8209743096	 98583	 5.22	 1.598	300.36893940	+64.82097431
300.3823669158	+30.2180486717	 98587	 7.74	 0.817	300.38236692	+30.21804867
300.3866698306	-16.8689971954	 98589	 7.34	 0.654	300.38666983	-16.86899720
300.3887144884	-36.6789538064	 98591	 7.63	 1.503	300.38871449	-36.67895381
300.4132001619	-00.1990238364	 98600	 7.22	 0.172	300.41320016	-00.19902384
300.4150995799	-74.7638312522	 98601	 7.52	 1.724	300.41509958	-74.76383125
300.4175699689	+62.1531172978	 98602	 7.74	 0.998	300.41756997	+62.15311730
300.4309586766	+33.0669295196	 98606	 7.98	-0.070	300.43095868	+33.06692952
300.4341986196	+41.8164190542	 98607	 7.39	 0.048	300.43419862	+41.81641905
300.4362959827	+24.8004234542	 98609	 5.88	-0.134	300.43629598	+24.80042345
